bonica.rid,X,cycle,election,Cand.ID,Name,Party,State,seat,District,cfscore,male.winner,running.variable,female.margin,female.pctile,prev.elect,democrat,total.votes,professional,pct.female.chamber,gop.gov,house,state.pres.dem,num.cands,won.again,pct.dem.last,female.cand.last,total.dist.last,female.inc,total.raised.candidate,log.total.raised.candidate,individual.money,log.individual.money,pac.money,log.pac.money,party.money,log.party.money,male.money,log.male.money,female.money,log.female.money,share.district.total,district.total,log.district.total,cand.gender
cand60146,51196,1996,IL1996,IL1564,"SCHOENBERG, JEFFREY M",100,IL,state:lower,IL-58,-0.782671018,1,9.387943268,40.61205673,40.6,NA,0,47.087,0.236,0.242424242,1,1,0.5432,2,1,NA,NA,NA,0,260289,12.46954783,90120,11.40890849,120929,11.70296714,39845,10.5927773,69320,11.14650317,19500,9.878221025,0.727080493,357992,12.78826592,M
cand60148,51218,1996,IL1996,IL1566,"STEPHENS, RON",200,IL,state:lower,IL-110,0.169599954,1,17.07265217,32.92734783,32.9,NA,1,39.985,0.236,0.242424242,1,1,0.5432,2,1,NA,NA,NA,0,191983,12.16516211,25510,10.14686501,155944,11.95725866,4795,8.475537516,19640,9.885374497,1770,7.479299638,0.831642466,230848,12.34951476,M
cand60153,59192,1998,IL1998,IL1572,"WINTERS, DAVID",200,IL,state:lower,IL-69,0.322192688,1,12.89329529,37.10670471,37.1,NA,1,29.717,0.236,0.26984127,1,1,0.5432,2,1,38.39163208,0,660425,0,110077,11.6089354,17957,9.795790977,74897,11.22388247,0,0,19762,9.891566782,470,6.154858094,0.895429994,122932,11.71938664,M
cand60157,59337,1998,IL1998,IL15900,"KLINGLER, GWENN",200,IL,state:lower,IL-100,0.154765224,0,-13.56377029,63.56377029,63.6,NA,1,39.823,0.236,0.26984127,1,1,0.5432,2,1,46.14455795,1,876536,1,76899,11.25024815,11904,9.384713759,56893,10.94894517,1169,7.064759028,9025,9.10786458,2079,7.640123173,1,76899,11.25024815,F
cand60166,51125,1996,IL1996,IL16529,"LYONS, EILEEN",200,IL,state:lower,IL-47,0.096398208,0,-1.727375031,51.72737503,51.7,0,1,39.424,0.236,0.242424242,1,1,0.5432,2,1,NA,NA,NA,1,138549,11.83897933,6760,8.818926087,65629,11.09178819,60885,11.01675854,4720,8.459775921,1480,7.300472814,0.940514011,147312,11.90030807,F
cand60182,59247,1998,IL1998,IL17694,"OBRIEN, MARY K",100,IL,state:lower,IL-75,-0.607590774,0,-11.55841064,61.55841064,61.6,NA,0,34.317,0.236,0.26984127,1,1,0.5432,2,1,52.82003403,1,334359,1,124872,11.73504449,5400,8.594339401,106021,11.5714019,200,5.303304908,3250,8.08671792,1650,7.409136444,1,124872,11.73504449,F
cand60182,51166,1996,IL1996,IL17694,"OBRIEN, MARY K",100,IL,state:lower,IL-75,-0.607590774,0,-2.820034027,52.82003403,52.8,NA,0,39.769,0.236,0.242424242,1,1,0.5432,2,1,NA,NA,NA,0,280566,12.54456427,13803,9.532713684,138172,11.8362618,117115,11.67092018,6603,8.795430805,1150,7.048386409,0.632937493,443276,13.00194788,F
cand60212,51215,1996,IL1996,IL19312,"SLONE, RICCA",100,IL,state:lower,IL-92,-0.751603342,0,-20.23018017,70.23018017,70.2,NA,0,31.888,0.236,0.242424242,1,1,0.5432,2,1,NA,NA,NA,0,45625,10.72821109,5750,8.657129032,37250,10.52543407,225,5.420534999,4150,8.331104548,900,6.803505258,1,45625,10.72821109,F
cand60227,59251,1998,IL1998,IL20415,"WALSH, LAWRENCE M (LARRY)",100,IL,state:upper,IL-43,-0.601365643,1,13.85351944,36.14648056,36.1,NA,0,53.25,0.236,0.294871795,1,0,0.5432,2,1,NA,NA,NA,0,216763,12.28655987,15185,9.62812923,150165,11.91949663,0,0,10900,9.296609807,730,6.59441346,1,216763,12.28655987,M
cand60230,51248,1996,IL1996,IL20518,"WEAVER, STANLEY B",200,IL,state:upper,IL-52,-0.115814685,1,8.14863205,41.85136795,41.9,NA,1,70.564,0.236,0.233766234,1,0,0.5432,2,1,NA,NA,NA,0,33851,10.42972382,850,6.746412129,27481,10.22128652,0,0,1350,7.208600338,0,0,1,33851,10.42972382,M
cand60234,51233,1996,IL1996,IL20811,"WINKEL, RICHARD",200,IL,state:lower,IL-103,0.404442502,1,1.85742569,48.14257431,48.1,0,1,39.194,0.236,0.242424242,1,1,0.5432,2,1,NA,NA,NA,0,157691,11.9683927,26564,10.18734984,98252,11.49530106,10344,9.24425859,24853.92,10.120811,4560,8.425297177,0.821718151,191904,12.16475053,M
cand60234,59191,1998,IL1998,IL20811,"WINKEL JR, RICHARD J (RICK)",200,IL,state:lower,IL-103,0.404442502,1,8.623889923,41.37611008,41.4,NA,1,28.021,0.236,0.26984127,1,1,0.5432,2,1,48.14257431,1,766632,0,520831,13.16318089,54944,10.91408796,158112,11.97106525,208009,12.24534143,51194.39,10.84340477,8655,9.066008001,0.470016993,1108111,13.91816732,M
cand60243,59143,1998,IL1998,IL2463,"BOMKE, LARRY K",200,IL,state:upper,IL-50,0.157598342,1,22.08758545,27.91241455,27.9,NA,1,80.835,0.236,0.294871795,1,0,0.5432,2,1,NA,NA,NA,0,402181,12.90465752,137895,11.83425506,203516,12.22350482,18501,9.825634113,108682.76,11.59619766,16377.25,9.703709514,0.681669644,589994,13.28786765,M
cand60245,81503,2002,IL2002,IL2472,"RADOGNO, CHRISTINE",200,IL,state:upper,IL-41,0.019654763,0,-22.31625366,72.31625366,72.3,NA,1,73.498,0.236,0.168539326,1,0,0.546,2,1,NA,NA,NA,0,166100,12.0203453,13255,9.492205559,109585,11.60446491,0,0,9305,9.138414632,-1366,0,1,166100,12.0203453,F
cand60247,51060,1996,IL1996,IL2475,"HALVORSON, DEBBIE DEFRANCESCO",100,IL,state:upper,IL-40,-0.622689206,0,-5.628551483,55.62855148,55.6,NA,0,73.367,0.236,0.233766234,1,0,0.5432,2,1,NA,NA,NA,0,350046,12.76581985,32080,10.37601923,209370,12.25186308,91168,11.42047021,23713,10.07382087,5212,8.558910785,0.705745018,495995,13.11432113,F
cand60251,50988,1996,IL1996,IL2480,"BROSNAHAN, JIM",100,IL,state:lower,IL-36,-0.663103382,1,6.115447998,43.884552,43.9,NA,0,35.999,0.236,0.242424242,1,1,0.5432,2,1,NA,NA,NA,1,267203,12.49576395,7560,8.930758736,110385,11.61173859,132391,11.7935225,6579,8.791790024,770,6.647688374,0.608700307,438973,12.99219319,M
cand60252,59174,1998,IL1998,IL2481,"MCCARTHY, KEVIN A",100,IL,state:lower,IL-37,-0.666857597,1,5.339267731,44.66073227,44.7,NA,0,34.368,0.236,0.26984127,1,1,0.5432,2,1,51.10063934,0,574232,0,332464,12.71428686,6300,8.74846363,120740,11.70140303,198208,12.19707731,4450,8.400884069,1350,7.208600338,0.550402458,604038,13.31139239,M
cand60254,93796,2004,IL2004,IL2484,"NEKRITZ, ELAINE",100,IL,state:lower,IL-57,-0.722973377,0,-18.81846619,68.81846619,68.8,NA,0,33.228,0.236,0.283950617,0,1,0.5482,2,1,54.79111099,1,601302,1,174914,12.0720497,56800,10.94730921,95155,11.46327293,600,6.398594935,47625,10.77113411,9175,9.124346659,1,174914,12.0720497,F
cand60254,118732,2008,IL2008,IL2484,"NEKRITZ, ELAINE",100,IL,state:lower,IL-57,-0.722973377,0,-17.88148499,67.88148499,67.9,NA,0,33.009,0.236,0.308988764,0,1,0.6183,2,1,100,1,174914,1,213481,12.27130311,42370,10.65421944,128459,11.76337285,10732,9.281078386,33559.69,10.42111072,8810,9.08375622,1,213481,12.27130311,F
cand60255,51208,1996,IL1996,IL2487,"SCULLY, GEORGE",100,IL,state:lower,IL-80,-0.689329162,1,4.055702209,45.94429779,45.9,NA,0,36.085,0.236,0.242424242,1,1,0.5432,2,1,NA,NA,NA,1,254930,12.44874428,14550,9.585414999,115119,11.65373034,80403,11.29481921,9450,9.153875835,4650,8.444837529,0.510743586,499135,13.12063188,M
cand60256,81567,2002,IL2002,IL2492,"JAKOBSSON, NAOMI D",100,IL,state:lower,IL-103,-0.888644938,0,-2.904232025,52.90423203,52.9,NA,0,25.635,0.236,0.277511962,1,1,0.546,2,1,44.22373199,0,1108111,0,303449,12.62296884,26832,10.19738775,97525,11.48787429,128097,11.76055087,19432,9.874727931,7325,8.899184943,0.689144658,440327,12.99527291,F
cand60256,107473,2006,IL2006,IL2492,"JAKOBSSON, NAOMI D",100,IL,state:lower,IL-103,-0.888644938,0,-16.6193057,66.6193057,66.6,NA,0,24.656,0.236,0.304878049,0,1,0.5482,2,1,61.65139389,1,440327,1,64983,11.08188098,3092,8.036896773,27900,10.23641781,19347,9.870344334,1977.41,7.590048771,1814.24,7.503972969,0.898510847,72323,11.18889748,F
cand60256,118601,2008,IL2008,IL2492,"JAKOBSSON, NAOMI D",100,IL,state:lower,IL-103,-0.888644938,0,-21.73471559,71.73471559,71.7,NA,0,39.384,0.236,0.308988764,0,1,0.6183,2,1,58.95116806,1,267147,1,90114,11.40883081,3100,8.039479919,36200,10.49684202,43429,10.67890573,3100,8.039479919,0,0,0.877679624,102673,11.53930446,F
cand60257,118782,2008,IL2008,IL3092,"KOSEL, RENEE",200,IL,state:lower,IL-81,0.104166537,0,-13.55835342,63.55835342,63.6,NA,1,66.424,0.236,0.308988764,0,1,0.6183,2,1,0,1,231864,1,148583,11.908899,9494,9.158520623,109381,11.60260162,500,6.216606101,5469,8.607033895,750,6.621405652,1,148583,11.908899,F
cand60257,59166,1998,IL1998,IL3092,"KOSEL, RENEE",200,IL,state:lower,IL-38,0.104166537,0,-12.07782745,62.07782745,62.1,NA,1,38.136,0.236,0.26984127,1,1,0.5432,2,1,49.02067184,1,667362,1,376478,12.83861489,21943,9.996249033,142841,11.8694944,116698,11.66735325,19230,9.864278839,1812.5,7.503013959,0.510258627,737818,13.51145246,F
cand60266,93835,2004,IL2004,IL3392,"GARRETT, SUSAN",100,IL,state:upper,IL-29,-0.59694681,0,-20.7498335,70.7498335,70.7,NA,0,88.673,0.236,0.216666667,0,0,0.5482,2,1,NA,NA,NA,1,139840,11.84825419,38800,10.5662013,70000,11.15626481,0,0,21750,9.987415012,13400,9.50308461,1,139840,11.84825419,F
cand60266,59321,1998,IL1998,IL3392,"GARRETT, SUSAN",100,IL,state:lower,IL-59,-0.59694681,0,-4.09029007,54.09029007,54.1,NA,0,19.094,0.236,0.26984127,1,1,0.5432,2,1,0,1,131209,0,182876,12.11656361,88238,11.38780432,57241,10.95504317,33394,10.41616147,57759.02,10.96405212,23378.77,10.0596264,0.486708894,375740,12.83665269,F
cand60267,81397,2002,IL2002,IL3393,"BELLOCK, PATRICIA",200,IL,state:lower,IL-47,0.34801891,0,-20.98261532,70.98261532,71,NA,1,32.098,0.236,0.277511962,1,1,0.546,2,1,42.65626526,1,145266,0,112656,11.63209421,49311,10.80592274,50970,10.83901212,750,6.621405652,41811,10.64093866,-5741.22,0,1,112656,11.63209421,F
cand60271,118725,2008,IL2008,IL3398,"MATHIAS, SIDNEY H",200,IL,state:lower,IL-53,0.064455958,1,3.963639091,46.03636091,46,NA,1,45.983,0.236,0.308988764,0,1,0.6183,2,1,39.82928467,0,178231,0,77429,11.25711667,4850,8.486940148,55293,10.92041968,8078,8.997023381,4850,8.486940148,0,0,0.904459864,85608,11.35753402,M
cand60274,107502,2006,IL2006,IL3401,"FRERICHS, MICHAEL W",100,IL,state:upper,IL-52,-0.713331431,1,0.504130444,49.49586956,49.5,0,0,55.65,0.236,0.216216216,0,0,0.5482,2,1,49.46225357,0,1514535,0,413664,12.93280933,49605,10.81186707,286164,12.56432385,23497,10.06467059,34714,10.45492715,9576,9.16711967,0.947816304,436439,12.9864039,M
cand60275,118713,2008,IL2008,IL3402,"SCHMITZ, TIMOTHY L",200,IL,state:lower,IL-49,0.114608116,1,7.119441986,42.88055801,42.9,NA,1,65.279,0.236,0.308988764,0,1,0.6183,2,1,0,0,162159,0,214904,12.2779467,7835,8.966483779,184590,12.12589785,8888,9.092569836,7635,8.940629185,200,5.303304908,0.871800281,246506,12.41514161,M
cand6086,77723,2002,AZ2002,AZ15401,"JARRETT, MARILYN",200,AZ,state:upper,AZ-19,0.600024249,0,-14.84448758,64.84448758,64.8,NA,1,47.745,0.185,0.339285714,1,0,0.4467,2,1,36.99210739,1,81178,0,32426,10.38671585,20475,9.927008748,7192,8.88086361,0,0,12550,9.437555623,7975,8.984192312,1,32426,10.38671585,F
cand60890,93920,2004,IL2004,IL4936,"MAY, KAREN",100,IL,state:lower,IL-58,-0.835319292,0,-15.75963342,65.75963342,65.8,NA,0,54.059,0.236,0.283950617,0,1,0.5482,2,1,61.8253479,1,207133,1,184136,12.12342989,28849,10.26986527,91634,11.42556857,3800,8.243019469,18144,9.80615032,10705,9.278559611,0.831096146,221558,12.30843969,F
cand60890,107428,2006,IL2006,IL4936,"MAY, KAREN",100,IL,state:lower,IL-58,-0.835319292,0,-19.32671356,69.32671356,69.3,NA,0,42.493,0.236,0.304878049,0,1,0.5482,2,1,65.75963593,1,129804,1,120241,11.69725334,20860,9.945636666,63992,11.06652898,1000,6.908754779,14265,9.565634363,6595,8.794218684,0.759980027,158216,11.97171647,F
cand60890,118734,2008,IL2008,IL4936,"MAY, KAREN",100,IL,state:lower,IL-58,-0.835319292,0,-18.01764046,68.01764046,68,NA,0,54.874,0.236,0.308988764,0,1,0.6183,2,1,69.32671356,1,221558,1,276479,12.52989015,28105,10.24373836,67952,11.12657157,144259,11.87937251,20525,9.929447654,7380,8.90666441,0.493160337,560627,13.23681108,F
cand60890,81474,2002,IL2002,IL4936,"MAY, KAREN",100,IL,state:lower,IL-58,-0.835319292,0,-11.8253479,61.8253479,61.8,NA,0,39.576,0.236,0.277511962,1,1,0.546,2,1,100,0,172076,0,125944,11.74359264,16025,9.681967682,61122,11.02064351,14783,9.601300794,10325,9.242420265,5700,8.648396877,0.970262858,129804,11.7737809,F
cand60895,107421,2006,IL2006,IL4941,"SULLIVAN JR, ED",200,IL,state:lower,IL-51,-0.061788797,1,7.969154358,42.03084564,42,NA,1,35.079,0.236,0.304878049,0,1,0.5482,2,1,41.30591583,1,145488,0,117371,11.67309514,11650,9.363147292,94099,11.45211333,657,6.489204931,6850,8.832149906,1800,7.496097345,0.802937535,146177,11.8925735,M
cand60895,118720,2008,IL2008,IL4941,"SULLIVAN JR, ED",200,IL,state:lower,IL-51,-0.061788797,1,8.834266663,41.16573334,41.2,NA,1,53.134,0.236,0.308988764,0,1,0.6183,2,1,42.03084564,1,227356,0,129611,11.77229294,7586,8.934191535,106463,11.57556218,0,0,6700,8.810012048,2200,7.696667082,0.96090715,134884,11.81217043,M
cand60895,93852,2004,IL2004,IL4941,"SULLIVAN JR, ED",200,IL,state:lower,IL-51,-0.061788797,1,8.694084167,41.30591583,41.3,NA,1,48.533,0.236,0.283950617,0,1,0.5482,2,1,34.27829361,1,137573,0,108592,11.59535302,12475,9.431562078,77017,11.25179444,3982,8.289790583,5315,8.57847642,3810,8.245646901,0.477629796,227356,12.33427235,M
cand60895,81572,2002,IL2002,IL4941,"SULLIVAN JR, ED",200,IL,state:lower,IL-51,-0.061788797,1,15.7217077,34.2782923,34.3,NA,1,31.571,0.236,0.277511962,1,1,0.546,2,1,0,0,114155,0,109156,11.60053333,8440,9.040856064,65328,11.08719132,0,0,26610,10.18907994,-3170,0,0.750274937,145488,11.88784889,M
cand60897,118690,2008,IL2008,IL4943,"BERRIOS, MARIA ANTONIA (TONI)",100,IL,state:lower,IL-39,-0.798082891,0,-29.15844576,79.15844576,79.2,NA,0,24.835,0.236,0.308988764,0,1,0.6183,2,1,100,1,208733,1,156465,11.96058762,15550,9.651880224,73248,11.20161987,7339,8.901094122,12750,9.453364979,2800,7.937731775,0.813176933,192412,12.16739419,F
cand60899,93810,2004,IL2004,IL4945,"SCHOCK, AARON",200,IL,state:lower,IL-92,0.677485035,1,0.299720764,49.70027924,49.7,0,1,39.203,0.236,0.283950617,0,1,0.5482,2,1,100,1,66478,1,1223454,14.01718856,262619,12.4784634,501677,13.12571376,108981,11.59893801,217689,12.29082731,35330,10.47251604,0.715037808,1711034,14.35260842,M
cand60900,107511,2006,IL2006,IL4946,"HERNANDEZ, ELIZABETH (LISA)",100,IL,state:lower,IL-24,-0.748351959,0,-28.30460971,78.30460971,78.3,NA,0,12.823,0.236,0.304878049,0,1,0.5482,2,1,0,0,67995,0,96147,11.47363355,8500,9.047939083,84650,11.3462922,0,0,6500,8.77971129,2005.62,7.604206994,1,96147,11.47363355,F
cand60902,81663,2002,IL2002,IL4948,"RYG, KATHLEEN A",100,IL,state:lower,IL-59,-0.74863058,0,-0.206729889,50.20672989,50.2,0,0,25.879,0.236,0.277511962,1,1,0.546,2,1,64.40297699,1,375740,0,403206,12.90720288,29498,10.29211164,166478,12.02262445,152712,11.93631562,22350.36,10.01464245,6647.74,8.802182642,0.742664638,542918,13.20471357,F
cand60902,93751,2004,IL2004,IL4948,"RYG, KATHLEEN A",100,IL,state:lower,IL-59,-0.74863058,0,-9.92389679,59.92389679,59.9,NA,0,40.735,0.236,0.283950617,0,1,0.5482,2,1,50.20672989,1,460522,1,62990,11.05073126,4820,8.480736654,33875,10.43046208,225,5.420534999,4120,8.323851131,700,6.552507887,1,62990,11.05073126,F
cand60906,118607,2008,IL2008,IL4952,"CAVALETTO, JOHN",200,IL,state:lower,IL-107,0.486774038,1,3.887012482,46.11298752,46.1,NA,1,44.43,0.236,0.308988764,0,1,0.6183,2,1,50.19010162,0,1897237,0,150633,11.92260169,29341,10.28677522,84608,11.34579592,1700,7.438971592,25976.24,10.16497605,3365,8.121480375,1,150633,11.92260169,M
cand60909,93782,2004,IL2004,IL4955,"MUNSON, RUTH",200,IL,state:lower,IL-43,0.28206001,0,-0.774463654,50.77446365,50.8,1,1,24.985,0.236,0.283950617,0,1,0.5482,2,1,41.22291565,0,271321,1,360629,12.79560501,31280,10.35076616,186211,12.13464109,81394,11.30706913,28125,10.24444969,7556.5,8.930295727,0.823289973,438034,12.99005181,F
cand60917,81599,2002,IL2002,IL4964,"PHELPS, BRANDON",100,IL,state:lower,IL-118,-0.647821648,1,12.80903244,37.19096756,37.2,NA,0,40.206,0.236,0.277511962,1,1,0.546,2,1,55.72492981,0,1155939,0,204551,12.22857261,28024,10.24085225,128805,11.76606268,583,6.369900983,23645,10.07094925,4179.38,8.33815743,1,204551,12.22857261,M
cand60917,107304,2006,IL2006,IL4964,"PHELPS, BRANDON W",100,IL,state:lower,IL-118,-0.647821648,1,15.51922094,34.48077906,34.5,NA,0,38.317,0.236,0.304878049,0,1,0.5482,2,1,100,0,204551,0,240105,12.38883161,33475,10.41858404,168609,12.03534363,2250,7.719129841,30040,10.31031839,1350,7.208600338,1,240105,12.38883161,M
cand60918,81615,2002,IL2002,IL4965,"JOYCE, KEVIN",100,IL,state:lower,IL-35,-0.63657144,1,13.0459404,36.9540596,37,NA,0,37.985,0.236,0.277511962,1,1,0.546,2,1,66.58925629,1,358476,0,309917,12.6440598,47591,10.77041996,192431,12.16749812,1000,6.908754779,40490.94,10.60885822,30200,10.31563032,1,309917,12.6440598,M
cand60922,81648,2002,IL2002,IL4969,"CHAPA-LAVIA, LINDA",100,IL,state:lower,IL-83,-0.624320903,0,-4.379627228,54.37962723,54.4,NA,0,17.159,0.236,0.277511962,1,1,0.546,2,1,36.47373581,0,253292,0,134139,11.80663185,11696,9.367087678,97909,11.49180397,0,0,10971,9.303101852,1581,7.366445148,1,134139,11.80663185,F
cand60929,107368,2006,IL2006,IL4976,"DEMUZIO, DEANNA",100,IL,state:upper,IL-49,-0.689896537,0,-9.718528748,59.71852875,59.7,NA,0,72.547,0.236,0.216216216,0,0,0.5482,2,0,100,0,683969,1,1874465,14.44383384,22917,10.03967791,601324,13.30689083,1211127,14.00706271,17263.69,9.756418654,653,6.483107351,0.646117484,2901121,14.88060777,F
cand60930,107451,2006,IL2006,IL4977,"DUGAN, LISA M",100,IL,state:lower,IL-79,-0.729646736,0,-16.36247763,66.36247763,66.4,NA,0,29.806,0.236,0.304878049,0,1,0.5482,2,1,52.70868301,1,1037845,1,129175,11.76892335,7900,8.974744613,104860,11.56039094,200,5.303304908,6900,8.839421608,500,6.216606101,1,129175,11.76892335,F
cand60935,93908,2004,IL2004,IL4982,"TRYON, MICHAEL W",200,IL,state:lower,IL-64,0.078721423,1,13.27469734,36.72530266,36.7,NA,1,51.138,0.236,0.283950617,0,1,0.5482,3,1,26.87968636,1,127909,0,95505,11.46693388,6150,8.724369949,68969,11.14142691,0,0,8887,9.092457331,350,5.860786223,1,95505,11.46693388,M
cand60942,118747,2008,IL2008,IL4989,"OSMOND, JOANN D",200,IL,state:lower,IL-61,0.129994002,0,-2.24753952,52.24753952,52.2,0,1,50.077,0.236,0.308988764,0,1,0.6183,2,1,0,1,129045,1,177006,12.08393891,6035,8.70549682,132300,11.79283491,200,5.303304908,4950,8.507344855,12285,9.416215682,1,177006,12.08393891,F
cand60946,81606,2002,IL2002,IL4993,"COLLINS, JACQUELINE Y",100,IL,state:upper,IL-16,-0.871382324,0,-38.85719299,88.85719299,88.9,NA,0,50.831,0.236,0.168539326,1,0,0.546,2,1,90.50270081,0,66975,0,72005,11.18449084,19233,9.864434825,30600,10.32878797,4913,8.499843553,13044.92,9.47623072,6188.03,8.730533649,1,72005,11.18449084,F
cand60947,93758,2004,IL2004,IL4994,"ALTHOFF, PAMELA J",200,IL,state:upper,IL-32,0.071535251,0,-12.17507935,62.17507935,62.2,NA,1,99.794,0.236,0.216666667,0,0,0.5482,2,1,NA,NA,NA,1,170928,12.04899769,14050,9.550448847,152625,11.93574576,0,0,13800,9.532496332,-25050,0,1,170928,12.04899769,F
cand60952,93853,2004,IL2004,IL4999,"GORDON, CAREEN M",100,IL,state:lower,IL-75,-0.690609304,0,-1.678321838,51.67832184,51.7,0,0,51.629,0.236,0.283950617,0,1,0.5482,2,1,70.75072479,1,178498,1,583217,13.27631461,5125,8.542080907,203300,12.22244292,295853,12.59762137,4725,8.460834458,19,2.995732274,0.717168252,813222,13.60875941,F
cand60952,107447,2006,IL2006,IL4999,"GORDON, CAREEN M",100,IL,state:lower,IL-75,-0.690609304,0,-16.17881775,66.17881775,66.2,NA,0,37.58,0.236,0.304878049,0,1,0.5482,2,1,51.67832184,1,1536295,1,209692,12.25339507,9014,9.106645136,150701,11.92305966,14251,9.564652527,7624.47,8.939249239,800,6.685860947,0.781380305,268361,12.50008837,F
cand60952,118769,2008,IL2008,IL4999,"GORDON, CAREEN M",100,IL,state:lower,IL-75,-0.690609304,0,-15.00252781,65.00252781,65,NA,0,55.384,0.236,0.308988764,0,1,0.6183,2,0,66.17881775,1,813222,1,289880,12.57722232,12500,9.43356392,175743,12.07678367,74862,11.22341506,9375,9.145908512,2875,7.964155719,0.429197513,675400,13.42306039,F
cand60954,81452,2002,IL2002,IL7557,"JEFFERSON, CHUCK",100,IL,state:lower,IL-67,-0.698751028,1,7.521430969,42.47856903,42.5,NA,0,21.698,0.236,0.277511962,1,1,0.546,2,1,100,0,124774,0,119381,11.69007534,6801,8.824971966,67778,11.12400769,4000,8.294299609,4201,8.343315881,400,5.993961427,1,119381,11.69007534,M
cand60957,118699,2008,IL2008,IL7905,"CRESPO, FRED",100,IL,state:lower,IL-44,-0.732102684,1,18.33501565,31.66498435,31.7,NA,0,32.667,0.236,0.308988764,0,1,0.6183,2,1,52.3259964,0,709650,0,575711,13.26336108,26820,10.19694044,240440,12.39023002,244022,12.40501776,25870,10.16087793,750,6.621405652,0.548317079,1049960,13.86426263,M
cand60961,107311,2006,IL2006,IL7913,"KOTOWSKI, DAN",100,IL,state:upper,IL-33,-0.835007454,1,1.254550934,48.74544907,48.7,0,0,57.152,0.236,0.216216216,0,0,0.5482,2,1,NA,NA,NA,1,912483,13.72392473,97991,11.49264112,497098,13.11654448,152275,11.93344994,89947.53,11.4069929,11093,9.314159701,0.825656918,1105160,13.91550068,M
cand60978,118701,2008,IL2008,IL9250,"FARNHAM, KEITH",100,IL,state:lower,IL-43,-0.831913437,1,0.572128206,49.42787179,49.4,0,0,26.595,0.236,0.308988764,0,1,0.6183,2,1,46.47922134,1,438034,1,669761,13.41467621,31520,10.35840927,262894,12.47950999,294808,12.59408297,25270,10.13741277,6250,8.74049673,0.597524474,1120893,13.92963625,M
cand60979,118753,2008,IL2008,IL9251,"WALKER, MARK",100,IL,state:lower,IL-66,-0.756117357,1,2.46937561,47.53062439,47.5,0,0,41.468,0.236,0.308988764,0,1,0.6183,2,0,0,1,47713,0,667526,13.41133362,26783,10.19555997,294711,12.59375389,279025,12.53906025,8210,9.013229998,3200,8.07121854,0.587739225,1135752,13.94280554,M
cand60980,127330,2008,IL2008,IL9252,"KLUNK-MCASEY, EMILY",100,IL,state:lower,IL-85,-0.837330412,0,-8.65272522,58.65272522,58.7,NA,0,52.313,0.236,0.308988764,0,1,0.6183,2,1,46.18223953,1,624850,0,492101,13.10643926,17643,9.778151061,139487,11.84573386,271258,12.51082936,16693.49,9.722834004,950,6.857514063,0.584488114,841935,13.64345809,F
cand60982,127345,2008,IL2008,IL9814,"ZALEWSKI, MICHAEL J",100,IL,state:lower,IL-21,-0.684646318,1,38.75069052,11.24930948,11.2,NA,0,39.665,0.236,0.308988764,0,1,0.6183,2,1,74.53547668,0,181107,0,228882,12.34096187,11880,9.382695764,165752,12.01825401,544,6.300785795,11300,9.332646496,830,6.722629795,1,228882,12.34096187,M
cand60992,94065,2004,IN2004,IN11459,"SUMMERS, VANESSA J",100,IN,state:lower,IN-99,-0.021015977,0,-20.02160511,70.02160511,70,NA,0,21.292,0.106,0.116438356,0,1,0.3926,2,1,68.53710175,1,14700,1,7650,8.942460927,850,6.746412129,6800,8.824824939,0,0,750,6.621405652,100,4.615120517,1,7650,8.942460927,F
