"","PUBID","year","weight","selfemp","wage","age","numChildren","educ","school","experience","tenure","tenure2","fullTime","multipleLocations","unionized","firmSize","marstat","region","urban","industry","occupation","autonomy","competitiveness","hazardous","regularity","teamwork"
"17294",3627,2004,227314,0,1538,23,0,"4.College",FALSE,207,1.615384615,2.609467456,TRUE,1,1,"1. Less than 30","No romantic union",3,1,"Other Services",620,4.122555344,3.05106,1.296125923,1.2593,4.31699366
"17295",3627,2005,227314,0,2000,24,1,"4.College",FALSE,253,2.5,6.25,TRUE,1,1,"1. Less than 30","Cohabiting",3,1,"Other Services",620,4.122555344,3.05106,1.296125923,1.2593,4.31699366
"17296",3627,2006,227314,0,917,25,1,"4.College",TRUE,314,0.615384615,0.378698225,TRUE,0,0,"2. 30-299","Cohabiting",3,1,"Educational and Social Services",2310,4.201187777,2.608920297,1.2763,1.0123,4.355778526
"17297",3627,2007,227314,0,1279,26,1,"4.College",FALSE,355,1.403846154,1.970784024,TRUE,0,0,"2. 30-299","Cohabiting",3,1,"Educational and Social Services",2310,4.201187777,2.608920297,1.2763,1.0123,4.355778526
"17298",3627,2009,227314,0,1500,28,1,"4.College",FALSE,451,0.673076923,0.453032544,FALSE,0,0,"1. Less than 30","Cohabiting",3,1,"Educational and Social Services",2340,3.986958007,2.694592365,1.064551614,1.2597,4.014525363
"17299",3627,2010,227314,0,1500,29,2,"4.College",FALSE,488,1.384615385,1.917159763,FALSE,0,0,"1. Less than 30","No romantic union",3,1,"Educational and Social Services",2340,3.986958007,2.694592365,1.064551614,1.2597,4.014525363
"17300",3627,2011,227314,0,1150,30,2,"4.College",FALSE,493,0.096153846,0.009245562,TRUE,NA,NA,NA,"No romantic union",1,1,"Finance, Insurance, Real Estate, and Rental and Leasing",5240,3.998839963,2.86860657,1.1512,1.1628,4.3439
"17301",3627,2013,227314,0,1250,32,2,"4.College",FALSE,521,0.057692308,0.003328402,TRUE,NA,NA,NA,"No romantic union",1,1,"Educational and Social Services",420,4.285410924,2.6186,1.3415,1.3785,4.832
"17302",3628,1999,224977,NA,10,16,0,"1.Less than HS",TRUE,44,0.846153846,0.715976331,FALSE,0,0,"2. 30-299",NA,3,0,"Retail Trade",9620,3.900511626,2.452345235,2.317368263,1.6045,4.567256726
"17303",3628,2000,224977,0,600,17,0,"1.Less than HS",TRUE,87,0.384615385,0.147928994,FALSE,1,1,"2. 30-299","No romantic union",3,0,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"17304",3628,2001,224977,0,900,18,0,"2.High school",TRUE,120,0.173076923,0.029955621,TRUE,NA,NA,NA,"No romantic union",3,0,"Public Administration and Armed Forces",5820,3.57160389,2.724372437,1,1.0512,3.924892489
"17305",3628,2002,224977,NA,660,19,0,"2.High school",TRUE,168,0.096153846,0.009245562,FALSE,NA,NA,NA,"No romantic union",3,1,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"17306",3628,2003,224977,NA,675,20,0,"2.High school",TRUE,218,0.423076923,0.178994083,FALSE,1,0,"2. 30-299","No romantic union",3,1,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"17307",3628,2004,224977,0,650,21,0,"2.High school",TRUE,253,0.75,0.5625,FALSE,1,0,"2. 30-299","No romantic union",3,1,"Retail Trade",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"17308",3628,2005,224977,0,880,22,0,"4.College",TRUE,298,0.557692308,0.31102071,TRUE,1,0,"2. 30-299","No romantic union",3,1,"Retail Trade",4710,4.605733333,3.2675,1.3364,1,3.8994
"17309",3628,2006,224977,NA,1500,23,0,"4.College",TRUE,343,0.442307692,0.195636095,FALSE,0,0,"2. 30-299","No romantic union",3,1,"Health Care",350,4.353933333,3.714371437,1.793,1.0345,4.4137
"17310",3628,2007,224977,0,1100,24,0,"4.College",FALSE,373,0.019230769,0.000369822,TRUE,NA,NA,NA,"No romantic union",3,1,"Manufacturing - Nondurable Goods",5700,3.76449847,2.47401185,1.198479962,1.010675,4.1679
"17311",3628,2008,224977,NA,1808,25,0,"4.College",FALSE,427,0.961538462,0.924556213,TRUE,0,0,"3. 300+","No romantic union",3,1,"Public Administration and Armed Forces",1230,3.671101765,3.106629779,1,1.153933333,4.301833333
"17312",3628,2009,224977,NA,1712,26,0,"4.College",TRUE,454,1.480769231,2.192677515,TRUE,0,0,"3. 300+","No romantic union",3,1,"Public Administration and Armed Forces",1230,3.671101765,3.106629779,1,1.153933333,4.301833333
"17313",3628,2011,224977,0,1990,28,0,"4.College",TRUE,456,1.519230769,2.30806213,TRUE,NA,NA,NA,"No romantic union",3,1,"Public Administration and Armed Forces",430,4.217974043,3.503542958,1.5584,1.234,4.429340838
"17314",3628,2013,224977,0,1971,30,0,"4.College",FALSE,570,3.711538462,13.77551775,TRUE,1,0,"2. 30-299","Cohabiting",3,1,"Other",1650,4.027755461,3.55325,1.645132257,1.0879,4.602319884
"17338",3634,1998,98302,NA,333,15,0,"1.Less than HS",TRUE,12,0.230769231,0.053254438,FALSE,NA,NA,NA,NA,3,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",2340,3.986958007,2.694592365,1.064551614,1.2597,4.014525363
"17339",3634,1999,98302,NA,1500,16,0,"1.Less than HS",TRUE,61,1.173076923,1.376109467,FALSE,1,0,"1. Less than 30",NA,3,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",2340,3.986958007,2.694592365,1.064551614,1.2597,4.014525363
"17340",3634,2000,98302,0,701,17,0,"1.Less than HS",TRUE,113,0.307692308,0.094674556,FALSE,0,0,"1. Less than 30","No romantic union",3,1,"Information and Communications",5320,3.861122514,1.843915608,1.588858886,1.0058,3.907309269
"17341",3634,2001,98302,0,615,18,0,"2.High school",TRUE,142,0.192307692,0.036982249,TRUE,NA,NA,NA,"No romantic union",3,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",5260,2.9368,2.7455,1.1644,1.0014,4.323932393
"17342",3634,2002,98302,NA,700,19,0,"2.High school",TRUE,158,0.076923077,0.00591716,TRUE,NA,NA,NA,"No romantic union",3,1,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"17343",3634,2003,98302,0,725,20,0,"2.High school",TRUE,194,0.634615385,0.402736686,FALSE,1,0,"2. 30-299","No romantic union",3,1,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"17344",3634,2004,98302,0,800,21,0,"2.High school",TRUE,228,0.884615385,0.782544379,FALSE,1,0,"2. 30-299","No romantic union",3,0,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"17345",3634,2006,98302,NA,1300,23,0,"4.College",FALSE,333,0.134615385,0.018121302,TRUE,NA,NA,NA,"No romantic union",3,0,"Professional, Scientific, Management, Administrative, and Waste Management Services",5360,3.733396742,2.4142,1,1.072,4.407
"17346",3634,2007,98302,0,1000,24,0,"4.College",FALSE,388,3.692307692,13.63313609,FALSE,1,0,"1. Less than 30","No romantic union",3,0,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"17347",3634,2008,98302,0,1035,25,0,"4.College",FALSE,439,4.673076923,21.83764793,FALSE,1,0,"1. Less than 30","No romantic union",3,0,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"17348",3637,1998,102048,NA,125,14,0,"1.Less than HS",TRUE,10,0.192307692,0.036982249,TRUE,NA,NA,NA,NA,3,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",2540,3.992697498,2.606047879,1.28264,1.24412,4.469930601
"17349",3637,1999,102048,NA,550,15,0,"1.Less than HS",TRUE,21,0.211538462,0.044748521,FALSE,NA,NA,NA,NA,3,1,"Retail Trade",9620,3.900511626,2.452345235,2.317368263,1.6045,4.567256726
"17350",3637,2000,102048,0,515,16,0,"1.Less than HS",TRUE,56,0.403846154,0.163091716,FALSE,1,0,"1. Less than 30",NA,3,1,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"17351",3637,2001,102048,0,525,17,0,"1.Less than HS",TRUE,109,0.75,0.5625,FALSE,1,0,"1. Less than 30","No romantic union",3,1,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"17352",3637,2002,102048,0,575,18,0,"2.High school",TRUE,147,0.557692308,0.31102071,FALSE,1,0,"1. Less than 30","No romantic union",3,1,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"17353",3637,2003,102048,NA,600,19,0,"2.High school",TRUE,200,0.942307692,0.887943787,FALSE,1,0,"1. Less than 30","No romantic union",3,1,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"17354",3637,2004,102048,0,625,20,0,"2.High school",TRUE,248,1.557692308,2.426405325,FALSE,1,0,"1. Less than 30","No romantic union",3,1,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"17355",3637,2005,102048,NA,750,21,0,"2.High school",TRUE,301,0.461538462,0.213017751,FALSE,1,0,"3. 300+","No romantic union",3,1,"Information and Communications",4940,3.393666667,3.658034197,1.0978,1.0686,3.746674667
"17356",3637,2006,102048,NA,800,22,0,NA,TRUE,349,0.211538462,0.044748521,FALSE,NA,NA,NA,"No romantic union",3,1,"Educational and Social Services",5900,3.929527779,3.2589,1.5579,1.0088,4.3151
"17357",3637,2007,102048,NA,1012,23,0,"4.College",FALSE,402,0.019230769,0.000369822,TRUE,NA,NA,NA,"No romantic union",3,1,"Educational and Social Services",5250,4.282066667,2.6573,1.0114,1.0028,3.6908
"17358",3637,2008,102048,0,1670,24,0,"4.College",TRUE,452,0.980769231,0.961908284,TRUE,0,0,"2. 30-299","No romantic union",3,1,"Educational and Social Services",5250,4.282066667,2.6573,1.0114,1.0028,3.6908
"17359",3637,2009,102048,0,1949,25,0,"4.College",FALSE,501,1.923076923,3.698224852,TRUE,1,0,"2. 30-299","No romantic union",3,0,"Educational and Social Services",2010,4.263977941,2.723933333,1.119433333,1.053766667,4.583686123
"17360",3637,2010,102048,0,1803,26,0,"4.College",FALSE,557,3,9,TRUE,1,0,"2. 30-299","No romantic union",3,1,"Educational and Social Services",2010,4.263977941,2.723933333,1.119433333,1.053766667,4.583686123
"17361",3637,2011,102048,0,2548,27,0,"4.College",FALSE,605,3.923076923,15.39053254,TRUE,1,NA,"2. 30-299","No romantic union",3,1,"Educational and Social Services",2010,4.263977941,2.723933333,1.119433333,1.053766667,4.583686123
"17362",3637,2013,102048,0,2644,29,0,"4.College",FALSE,727,6.269230769,39.30325444,TRUE,1,0,"2. 30-299","Cohabiting",3,1,"Other",130,4.247039041,3.0249,1.098530049,1.242066667,4.111496283
"17363",3638,1997,101436,NA,530,16,0,NA,TRUE,6,0.115384615,0.013313609,TRUE,1,0,"1. Less than 30",NA,3,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"17364",3638,1998,101436,NA,615,17,0,"1.Less than HS",TRUE,86,1.653846154,2.735207101,FALSE,1,0,"2. 30-299","No romantic union",3,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",620,4.122555344,3.05106,1.296125923,1.2593,4.31699366
"17365",3638,2000,101436,0,1005,19,0,"2.High school",TRUE,191,3.673076923,13.49149408,TRUE,1,0,"2. 30-299","Cohabiting",3,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4010,4.038533333,3.305669433,1.9699,1.5115,4.599140086
"17366",3638,2001,101436,0,958,20,0,"2.High school",TRUE,239,4.596153846,21.12463018,TRUE,1,0,"2. 30-299","No romantic union",3,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4010,4.038533333,3.305669433,1.9699,1.5115,4.599140086
"17367",3638,2004,101436,0,1750,24,0,"4.College",FALSE,392,1.576923077,2.486686391,TRUE,1,0,"3. 300+","Married",3,1,"Information and Communications",5000,4.134734777,2.9412,1.157084292,1.0324,4.5255
"17368",3638,2005,101436,0,1690,24,1,"4.College",FALSE,425,2.211538462,4.890902367,TRUE,1,0,"3. 300+","Married",3,1,"Information and Communications",5000,4.134734777,2.9412,1.157084292,1.0324,4.5255
"17369",3638,2006,101436,0,1750,25,1,"4.College",FALSE,475,0.461538462,0.213017751,TRUE,1,0,"2. 30-299","Married",3,NA,"Finance, Insurance, Real Estate, and Rental and Leasing",730,4.147298159,3.283419585,1.299066238,1.362732966,4.105408547
"17370",3638,2007,101436,0,1538,26,2,"4.College",FALSE,531,1.538461538,2.366863905,TRUE,1,0,"2. 30-299","Married",3,NA,"Finance, Insurance, Real Estate, and Rental and Leasing",730,4.147298159,3.283419585,1.299066238,1.362732966,4.105408547
"17371",3638,2008,101436,0,1630,27,2,"4.College",FALSE,580,2.480769231,6.154215976,TRUE,1,0,"2. 30-299","Married",3,NA,"Finance, Insurance, Real Estate, and Rental and Leasing",730,4.147298159,3.283419585,1.299066238,1.362732966,4.105408547
"17372",3638,2009,101436,0,1678,28,2,"4.College",TRUE,586,2.596153846,6.740014793,TRUE,1,0,"2. 30-299","Married",3,NA,"Finance, Insurance, Real Estate, and Rental and Leasing",730,4.147298159,3.283419585,1.299066238,1.362732966,4.105408547
"17387",3641,2000,108264,0,675,16,0,"1.Less than HS",TRUE,56,1.076923077,1.159763314,FALSE,1,1,"1. Less than 30",NA,3,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4720,3.4102896,2.56035,1.097459746,1.2124,4.162158108
"17388",3641,2001,108264,0,590,16,0,"1.Less than HS",TRUE,87,0.442307692,0.195636095,FALSE,1,1,"1. Less than 30","No romantic union",3,0,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"17389",3641,2002,108264,NA,937,18,0,"1.Less than HS",TRUE,148,0.865384615,0.748890533,FALSE,0,0,"1. Less than 30","No romantic union",3,1,"Educational and Social Services",2020,4.074716021,2.478675,1.451711293,1.2579,4.296292593
"17390",3641,2003,108264,0,937,19,0,"2.High school",TRUE,167,1.230769231,1.514792899,FALSE,0,0,"1. Less than 30","No romantic union",3,1,"Educational and Social Services",2020,4.074716021,2.478675,1.451711293,1.2579,4.296292593
"17391",3641,2005,108264,0,800,21,0,"2.High school",TRUE,228,1.173076923,1.376109467,FALSE,0,0,"1. Less than 30","No romantic union",3,1,"Health Care",3650,3.759903452,2.411842648,2.112720773,1.07135,4.461575
"17392",3641,2006,108264,0,850,22,0,"2.High school",TRUE,278,2.134615385,4.55658284,FALSE,0,0,"1. Less than 30","Cohabiting",3,NA,"Health Care",3650,3.759903452,2.411842648,2.112720773,1.07135,4.461575
"17393",3641,2007,108264,NA,1200,23,0,"2.High school",FALSE,321,0.788461538,0.621671598,TRUE,0,0,"1. Less than 30","Cohabiting",3,NA,"Professional, Scientific, Management, Administrative, and Waste Management Services",2140,4.172396328,2.8064,1.0805,1.1101,4.404
"17394",3641,2009,108264,0,1450,25,1,"2.High school",FALSE,402,1.326923077,1.760724852,TRUE,1,0,"2. 30-299","Cohabiting",3,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",5700,3.76449847,2.47401185,1.198479962,1.010675,4.1679
"17395",3641,2010,108264,0,1450,25,2,NA,FALSE,449,2.230769231,4.976331361,TRUE,0,0,"2. 30-299","Cohabiting",3,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",5700,3.76449847,2.47401185,1.198479962,1.010675,4.1679
"17396",3641,2011,108264,0,1560,27,2,"4.College",FALSE,450,2.25,5.0625,TRUE,NA,NA,NA,"Cohabiting",3,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",5700,3.76449847,2.47401185,1.198479962,1.010675,4.1679
"17408",3648,1998,84139,NA,575,17,0,"1.Less than HS",TRUE,68,0.615384615,0.378698225,FALSE,1,0,"1. Less than 30","No romantic union",3,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",5310,3.255813892,2.635,1.0136,1.2795,4.2507
"17409",3648,1999,84139,NA,700,18,0,"2.High school",TRUE,108,1.384615385,1.917159763,TRUE,1,0,"1. Less than 30","No romantic union",3,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",5310,3.255813892,2.635,1.0136,1.2795,4.2507
"17410",3648,2000,84139,0,1000,19,0,"2.High school",TRUE,123,1.673076923,2.799186391,TRUE,1,0,"1. Less than 30","No romantic union",3,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",5310,3.255813892,2.635,1.0136,1.2795,4.2507
"17411",3648,2001,84139,0,800,20,0,"2.High school",TRUE,164,0.230769231,0.053254438,FALSE,NA,NA,NA,"No romantic union",3,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",5810,3.880415318,3.3824,1,1.0226,3.7606
"17412",3648,2002,84139,0,824,21,0,"2.High school",TRUE,212,1.153846154,1.331360947,TRUE,1,0,"3. 300+","No romantic union",3,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",5810,3.880415318,3.3824,1,1.0226,3.7606
"17413",3648,2003,84139,0,924,22,0,"2.High school",FALSE,266,2.192307692,4.806213018,TRUE,1,0,"3. 300+","No romantic union",3,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",620,4.122555344,3.05106,1.296125923,1.2593,4.31699366
"17414",3648,2005,84139,0,800,24,0,"4.College",FALSE,370,0.923076923,0.852071006,TRUE,1,0,"2. 30-299","Married",3,1,"Professional, Scientific, Management, Administrative, and Waste Management Services",3920,3.691008275,2.653988466,2.210933333,1.157366667,4.392666667
"17415",3648,2006,84139,0,1988,25,1,"4.College",FALSE,404,0.115384615,0.013313609,TRUE,NA,NA,NA,"Married",3,1,"Educational and Social Services",2300,4.201316667,1.86895,1,1.0315,4.593220339
"17416",3648,2007,84139,0,2033,26,1,"4.College",FALSE,468,1.346153846,1.812130178,TRUE,1,1,"2. 30-299","Married",3,1,"Educational and Social Services",2310,4.201187777,2.608920297,1.2763,1.0123,4.355778526
"17417",3648,2008,84139,0,1111,27,2,"4.College",FALSE,510,2.153846154,4.639053254,TRUE,1,1,"2. 30-299","Married",3,1,"Educational and Social Services",2310,4.201187777,2.608920297,1.2763,1.0123,4.355778526
"17418",3648,2009,84139,0,2098,28,2,"4.College",FALSE,557,3.057692308,9.349482249,TRUE,1,1,"2. 30-299","Married",3,1,"Educational and Social Services",2310,4.201187777,2.608920297,1.2763,1.0123,4.355778526
"17419",3648,2010,84139,0,1950,29,2,"4.College",FALSE,610,4.076923077,16.62130178,TRUE,1,1,"2. 30-299","Married",3,1,"Educational and Social Services",2300,4.201316667,1.86895,1,1.0315,4.593220339
"17420",3648,2011,84139,0,1134,30,2,"4.College",FALSE,665,5.134615385,26.36427515,TRUE,1,1,"2. 30-299","Married",3,1,"Educational and Social Services",2300,4.201316667,1.86895,1,1.0315,4.593220339
"17421",3648,2013,84139,0,1281,32,2,"4.College",TRUE,801,7.75,60.0625,TRUE,1,1,"2. 30-299","Married",3,1,"Educational and Social Services",2300,4.201316667,1.86895,1,1.0315,4.593220339
"17440",3662,1999,313261,NA,525,15,0,"1.Less than HS",TRUE,9,0.173076923,0.029955621,FALSE,NA,NA,NA,NA,3,1,"Manufacturing - Nondurable Goods",4850,4.405750834,4.026899103,1.638366667,1.3734,4.310577019
"17441",3662,2000,313261,0,550,16,0,"1.Less than HS",TRUE,26,0.326923077,0.106878698,FALSE,1,0,"2. 30-299",NA,3,1,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"17442",3662,2001,313261,0,10,17,0,"1.Less than HS",TRUE,52,0.346153846,0.119822485,FALSE,1,0,"2. 30-299","No romantic union",3,1,"Finance, Insurance, Real Estate, and Rental and Leasing",5340,3.954279398,3.503650365,1.0023,1,4.118388161
"17443",3662,2002,313261,0,700,18,0,"2.High school",TRUE,67,0.365384615,0.133505917,FALSE,0,0,"3. 300+","No romantic union",3,1,"Retail Trade",4760,4.0115,3.585,1.2574,1.1962,4.292729273
"17444",3667,1998,303563,NA,525,16,0,"1.Less than HS",FALSE,12,0.019230769,0.000369822,FALSE,NA,NA,NA,NA,3,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4020,3.535606303,2.984060319,1.7554,1.28184,3.76646
"17445",3667,1999,303563,NA,525,17,0,"1.Less than HS",FALSE,68,1.096153846,1.201553254,TRUE,1,0,NA,"No romantic union",3,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4020,3.535606303,2.984060319,1.7554,1.28184,3.76646
"17446",3667,2000,303563,0,525,18,0,"1.Less than HS",FALSE,113,1.961538462,3.847633136,FALSE,1,1,"1. Less than 30","No romantic union",3,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4020,3.535606303,2.984060319,1.7554,1.28184,3.76646
"17447",3667,2008,303563,0,725,26,0,"1.Less than HS",FALSE,122,0.173076923,0.029955621,FALSE,NA,NA,NA,"Cohabiting",3,1,"Arts, Entertainment, Recreation, Accommodations, and Food Services",4030,3.124182278,2.0225,1.3526,1.5854,3.8688
"17492",3682,2000,83710,0,625,18,0,"2.High school",TRUE,50,0.961538462,0.924556213,FALSE,0,0,"2. 30-299","No romantic union",3,1,"Educational and Social Services",5810,3.880415318,3.3824,1,1.0226,3.7606
