year,gender,education,feeling_blacks,feeling_jews,feeling_whites,feeling_police,race,voted,ownhome,pid
1992,0,2,50,0,50,60,1,0,0,3
1992,1,2,70,70,70,80,1,0,1,3
1992,1,0,50,50,97,70,1,1,0,3
1992,0,2,97,85,85,85,2,0,0,1
1992,0,3,97,90,90,50,2,1,1,1
1992,1,2,85,70,70,85,1,1,1,1
1992,0,4,60,70,60,60,3,1,1,3
1992,1,2,60,60,97,70,1,1,1,1
1992,0,2,70,60,60,70,1,0,1,1
1992,0,2,97,85,85,97,1,0,1,1
1992,1,3,85,70,70,70,2,1,1,1
1992,0,1,NA,NA,NA,NA,5,0,0,3
1992,0,3,85,85,85,85,1,1,1,1
1992,0,4,90,90,90,80,1,1,0,1
1992,1,2,50,50,NA,85,1,1,1,3
1992,1,2,85,85,70,97,1,1,1,1
1992,1,4,50,50,50,70,1,1,1,3
1992,0,2,0,0,85,85,1,0,1,2
1992,0,2,30,50,50,80,1,1,1,1
1992,1,2,85,50,85,85,1,0,1,3
1992,1,2,50,50,50,70,1,0,1,3
1992,0,2,50,50,50,50,1,1,0,1
1992,0,4,50,97,50,70,1,1,1,1
1992,0,1,NA,97,97,97,1,0,1,3
1992,1,2,97,85,85,70,2,1,0,2
1992,0,1,60,60,60,0,5,1,0,3
1992,0,3,50,50,70,70,1,1,1,1
1992,0,3,85,50,50,0,5,1,0,2
1992,0,4,60,70,70,70,1,1,0,3
1992,1,2,50,50,50,50,1,1,1,1
1992,0,3,50,97,97,70,1,1,1,1
1992,0,2,50,85,97,97,1,1,1,1
1992,0,3,50,50,50,40,1,1,1,1
1992,0,2,NA,NA,NA,30,2,1,1,2
1992,1,3,50,50,50,30,1,1,0,1
1992,1,4,70,60,60,60,1,1,0,2
1992,1,2,70,60,85,70,1,1,1,1
1992,0,2,97,97,97,85,2,0,0,1
1992,0,1,NA,NA,NA,NA,1,0,1,1
1992,1,4,85,70,70,70,1,0,1,3
1992,1,2,60,60,70,70,1,0,1,3
1992,1,0,60,60,85,85,1,1,1,3
1992,1,4,70,70,85,70,1,1,1,3
1992,1,0,50,50,50,75,1,0,0,1
1992,1,2,70,85,85,85,1,1,1,1
1992,0,3,50,50,50,50,1,1,1,1
1992,0,2,55,75,80,65,1,1,1,3
1992,1,2,50,50,50,50,1,0,0,2
1992,0,3,70,70,70,70,1,0,1,1
1992,1,2,50,40,50,50,5,0,0,1
1992,1,4,85,97,97,70,1,1,1,3
1992,0,2,50,50,50,60,1,1,1,3
1992,1,3,50,50,50,97,1,1,1,3
1992,0,2,85,97,97,97,1,1,0,1
1992,0,2,97,70,85,85,2,1,0,1
1992,0,3,70,60,70,97,1,1,1,3
1992,1,3,40,60,60,85,1,1,1,2
1992,1,4,30,70,50,85,1,1,0,3
1992,1,2,85,60,60,70,2,1,1,1
1992,0,1,75,50,50,50,2,1,0,1
1992,1,3,70,50,85,50,5,1,0,2
1992,1,4,97,97,97,97,1,1,1,3
1992,1,3,NA,50,50,70,1,0,1,1
1992,1,2,50,50,50,50,1,1,1,1
1992,1,2,NA,NA,NA,NA,2,0,0,1
1992,0,3,50,50,50,70,1,1,1,1
1992,0,1,30,70,70,85,1,1,1,3
1992,1,2,NA,NA,NA,NA,5,0,1,2
1992,0,2,85,85,85,85,1,1,1,1
1992,0,2,50,50,50,50,1,1,1,3
1992,0,2,50,50,50,85,1,1,1,3
1992,0,4,70,70,85,40,1,1,0,1
1992,0,2,85,70,70,70,1,1,0,1
1992,1,4,50,50,50,70,1,1,1,2
1992,1,2,40,70,70,70,5,1,0,1
1992,0,3,40,50,50,60,1,1,0,3
1992,0,4,70,70,60,60,1,1,1,1
1992,1,4,75,75,75,50,1,1,1,2
1992,0,2,50,50,50,50,1,1,1,1
1992,1,3,50,50,70,60,1,1,1,3
1992,0,2,50,50,75,75,1,0,1,1
1992,0,3,70,70,70,70,1,1,1,3
1992,1,4,50,70,50,85,1,1,1,1
1992,0,4,NA,NA,NA,85,1,1,0,1
1992,1,4,NA,NA,NA,NA,1,0,1,3
1992,1,4,70,70,70,50,1,1,0,1
1992,0,3,60,50,50,0,1,1,1,1
1992,0,2,50,50,50,60,1,1,1,1
1992,1,1,50,50,50,97,1,0,0,1
1992,0,3,70,70,70,70,1,1,1,1
1992,0,3,90,85,75,90,5,1,NA,1
1992,0,2,50,85,85,97,1,1,0,1
1992,1,3,50,85,85,85,1,1,1,3
1992,1,4,70,85,85,85,1,1,1,3
1992,0,2,70,60,70,70,1,1,0,1
1992,0,2,50,50,50,97,1,1,NA,3
1992,0,2,70,50,85,70,1,1,0,1
1992,0,2,60,50,50,70,1,1,1,1
1992,0,2,15,20,15,20,1,1,0,1
1992,1,4,97,97,97,85,2,1,0,1
1992,0,4,50,50,50,50,1,1,0,1
1992,0,2,70,85,85,85,1,1,1,3
1992,0,2,97,97,97,97,1,0,1,1
1992,0,2,60,70,60,85,1,1,1,1
1992,1,3,NA,NA,NA,NA,5,0,1,1
1992,0,2,50,50,50,50,1,1,1,3
1992,0,3,70,70,70,70,1,1,1,3
1992,1,2,50,50,80,80,1,0,1,3
1992,0,3,50,50,80,80,1,1,1,3
1992,1,4,50,50,97,50,1,1,1,3
1992,1,4,50,50,70,60,1,1,1,3
1992,0,3,70,70,70,85,1,0,1,3
1992,0,2,97,97,97,50,2,1,0,1
1992,0,2,50,50,50,70,5,0,0,3
1992,0,2,70,60,60,70,1,1,1,1
1992,1,3,50,50,50,60,1,1,1,3
1992,1,3,50,50,50,85,1,1,1,1
1992,0,3,70,70,70,70,1,1,1,1
1992,1,4,85,85,85,70,1,1,0,1
1992,0,3,60,97,70,70,1,1,1,1
1992,1,2,50,50,50,0,1,0,1,2
1992,1,4,50,60,70,70,3,1,1,3
1992,1,3,85,85,85,70,1,1,1,3
1992,0,3,50,50,50,30,1,0,0,2
1992,0,2,70,50,50,50,2,1,1,1
1992,1,1,80,50,80,15,1,1,1,3
1992,0,2,50,NA,97,NA,1,1,1,2
1992,0,2,45,25,25,35,4,0,1,1
1992,0,2,97,97,97,97,2,0,0,2
1992,0,2,97,97,97,97,1,1,1,1
1992,1,4,NA,NA,NA,NA,1,0,1,1
1992,1,3,97,85,85,85,2,1,1,1
1992,0,1,70,97,97,97,1,1,1,3
1992,1,4,70,70,70,70,1,1,1,3
1992,0,2,50,50,50,70,1,1,0,3
1992,1,3,85,30,85,85,5,1,1,3
1992,0,2,97,97,97,97,5,1,1,1
1992,1,2,85,60,85,85,5,0,1,1
1992,1,3,50,50,50,50,1,1,1,3
1992,0,2,60,60,70,60,1,1,0,1
1992,1,2,NA,30,70,70,1,1,1,3
1992,1,4,70,50,50,30,1,1,1,1
1992,0,2,50,50,85,50,1,1,0,3
1992,0,1,60,97,97,85,1,1,1,1
1992,1,2,50,85,85,70,1,1,1,1
1992,1,2,60,60,60,70,1,1,1,2
1992,1,2,50,85,97,97,1,1,1,1
1992,0,4,90,90,90,50,1,0,1,1
1992,0,1,50,NA,NA,97,5,0,1,3
1992,1,1,85,85,85,85,1,1,1,1
1992,1,2,97,97,97,97,1,1,1,1
1992,1,1,NA,NA,NA,NA,1,1,1,1
1992,1,4,NA,NA,NA,NA,1,0,0,1
1992,1,4,NA,NA,NA,NA,1,0,0,1
1992,1,1,50,85,85,97,5,1,0,1
1992,1,2,60,60,60,70,5,0,1,1
1992,0,2,65,50,50,40,5,0,0,NA
1992,0,2,50,50,70,70,1,1,1,2
1992,1,3,60,50,50,60,1,1,1,3
1992,1,2,25,75,75,97,1,1,1,3
1992,1,2,60,75,80,80,1,0,1,3
1992,1,2,NA,85,97,70,1,0,1,3
1992,1,3,60,50,50,60,1,1,0,3
1992,0,2,60,NA,75,50,1,0,1,1
1992,0,2,NA,NA,NA,NA,1,0,1,1
1992,1,4,50,60,50,60,5,1,1,3
1992,1,4,70,70,70,60,1,1,0,1
1992,0,2,20,70,97,90,1,1,NA,3
1992,0,2,50,50,50,60,1,0,0,3
1992,0,2,NA,NA,NA,NA,1,0,1,1
1992,1,3,50,50,50,80,1,1,1,3
1992,0,2,50,50,50,10,1,0,0,2
1992,1,2,70,60,70,85,1,1,1,1
1992,0,2,50,50,50,50,1,0,0,3
1992,1,2,85,85,85,70,1,1,1,3
1992,0,2,60,50,50,80,1,1,1,1
1992,0,2,70,70,70,85,1,1,1,3
1992,1,4,70,70,70,85,1,1,1,3
1992,0,3,NA,NA,NA,NA,1,0,0,1
1992,0,1,NA,NA,NA,NA,2,0,1,1
1992,0,2,60,60,60,60,2,1,NA,1
1992,0,2,85,70,85,85,1,1,1,1
1992,1,4,NA,NA,NA,NA,1,1,1,NA
1992,1,4,50,50,50,30,1,1,1,1
1992,0,3,15,50,97,15,1,0,1,3
1992,0,2,97,50,97,85,1,0,0,2
1992,0,4,40,85,50,60,1,1,1,3
1992,1,4,85,85,85,85,1,1,1,3
1992,1,4,30,60,60,85,1,1,1,3
1992,1,2,70,70,70,70,1,1,1,1
1992,0,2,50,50,50,60,1,1,1,3
1992,0,2,70,NA,50,NA,2,1,1,1
1992,1,1,60,85,85,85,1,1,1,1
1992,1,3,50,50,50,70,1,1,1,2
1992,1,3,50,50,50,50,1,1,0,1
1992,1,2,70,50,60,85,5,0,0,3
1992,0,4,50,50,50,80,1,1,1,3
1992,1,4,70,50,60,40,1,0,0,1
1992,1,4,80,80,80,80,1,1,1,3
1992,1,4,50,60,60,50,1,1,1,2
1992,0,2,85,85,85,85,2,1,0,1
1992,1,4,NA,NA,NA,NA,1,0,1,1
1992,1,2,75,65,95,97,1,0,1,3
1992,1,3,60,50,50,85,3,0,1,3
1992,0,2,97,30,97,97,2,0,0,3
1992,1,3,50,NA,97,50,3,0,0,3
1992,1,4,70,70,70,70,1,1,1,3
1992,0,4,97,50,85,97,2,1,0,1
1992,0,2,70,70,70,70,1,1,1,1
1992,1,4,60,60,60,60,1,1,1,1
1992,0,1,55,NA,55,35,2,1,1,1
1992,1,1,85,85,85,85,2,1,0,1
1992,1,2,50,70,50,60,1,1,1,3
1992,0,2,60,40,85,97,1,1,0,3
1992,0,2,50,50,50,60,5,0,0,2
1992,1,2,60,60,60,60,1,1,1,1
1992,0,2,40,97,97,85,1,1,1,1
1992,0,2,60,70,70,85,1,1,1,3
1992,0,2,70,NA,70,85,2,0,1,2
1992,1,2,NA,NA,NA,60,1,0,1,1
1992,1,2,97,70,70,70,2,1,0,1
1992,0,3,70,NA,60,70,5,1,1,1
1992,1,1,60,NA,60,50,5,1,NA,1
1992,0,2,60,50,60,70,2,0,0,1
1992,0,4,85,70,70,60,1,1,0,1
1992,0,4,70,50,50,60,1,1,0,1
1992,1,3,70,70,70,70,1,1,0,3
1992,0,4,70,85,85,97,1,1,1,3
1992,0,3,60,60,60,70,1,1,1,3
1992,1,4,70,60,50,60,1,1,0,1
1992,0,2,97,97,97,97,1,1,1,3
1992,1,2,50,50,85,70,1,1,1,1
1992,0,3,50,50,90,50,1,1,1,1
1992,1,2,50,60,60,75,1,0,1,3
1992,0,1,NA,NA,50,70,1,1,1,1
1992,0,1,50,0,97,50,1,1,1,3
1992,1,2,NA,NA,NA,NA,1,0,1,2
1992,0,2,50,50,60,0,1,0,1,2
1992,0,3,70,70,70,NA,1,1,1,2
1992,0,1,70,30,60,40,1,0,0,3
1992,1,2,70,50,50,40,1,1,1,3
1992,1,4,60,70,50,50,1,1,1,1
1992,0,2,60,60,85,60,1,1,1,3
1992,0,3,70,70,70,85,1,1,1,1
1992,0,4,70,50,60,70,3,0,1,3
1992,0,2,97,97,97,97,1,1,0,3
1992,0,3,85,70,70,70,5,0,0,3
1992,0,2,10,15,97,25,5,1,1,3
1992,0,4,50,50,50,70,1,1,1,1
1992,0,4,NA,NA,NA,NA,1,0,0,1
1992,0,2,70,70,70,40,1,1,1,1
1992,1,3,50,50,50,60,5,1,1,1
1992,1,4,70,70,70,85,1,1,1,1
1992,1,2,50,50,50,70,1,1,0,1
1992,0,3,70,60,70,60,2,1,1,1
1992,1,4,60,85,85,30,1,1,0,2
1992,1,3,NA,NA,NA,NA,1,0,1,3
1992,1,4,50,50,50,50,1,1,1,1
1992,1,4,70,70,85,70,1,1,1,3
1992,0,3,NA,NA,NA,NA,1,0,1,2
1992,0,2,50,50,50,85,1,0,0,2
1992,1,2,50,50,50,75,1,1,0,1
1992,0,2,NA,NA,NA,NA,1,0,0,1
1992,1,2,70,70,70,85,1,1,1,3
1992,1,2,85,70,50,97,1,1,1,3
1992,1,3,70,70,70,85,1,1,1,3
1992,0,1,60,60,60,97,1,1,1,1
1992,0,3,75,75,75,75,1,1,1,1
1992,1,3,85,97,85,97,1,0,0,1
1992,0,1,85,85,90,90,1,0,1,1
1992,0,3,75,75,2,25,4,1,0,1
1992,1,1,50,80,80,40,4,0,NA,1
1992,1,2,50,20,63,53,1,1,NA,3
1992,1,2,50,50,50,60,1,0,0,1
1992,0,2,50,50,97,97,5,1,1,1
1992,1,4,50,50,50,50,1,1,1,1
1992,0,1,85,85,70,40,1,1,0,1
1992,1,1,NA,NA,NA,NA,1,0,0,1
1992,0,1,50,50,50,70,1,1,1,1
1992,1,2,70,70,70,70,1,1,1,3
1992,1,3,40,50,85,60,1,1,1,3
1992,0,2,50,50,50,60,1,0,1,3
1992,1,0,NA,NA,NA,NA,5,0,1,1
1992,1,4,50,70,70,60,5,1,0,1
1992,1,2,85,85,85,97,5,0,1,3
1992,1,1,NA,NA,NA,NA,5,0,1,3
1992,1,3,50,60,60,30,1,1,1,3
1992,1,4,50,50,50,85,1,1,1,3
1992,0,4,60,50,60,40,1,1,1,1
1992,0,2,97,85,97,97,2,1,0,3
1992,0,2,70,70,70,70,1,1,NA,3
1992,1,2,50,NA,70,60,5,0,0,1
1992,0,3,85,85,85,85,1,1,1,3
1992,1,2,80,25,97,90,1,1,1,1
1992,0,2,97,50,70,97,2,0,0,2
1992,0,1,NA,40,60,NA,1,0,0,NA
1992,0,3,97,85,70,60,2,1,1,1
1992,1,2,15,85,85,60,1,1,0,1
1992,0,2,50,85,97,85,1,0,1,3
1992,0,1,85,85,97,97,1,1,1,1
1992,1,2,NA,NA,NA,NA,1,0,0,3
1992,1,3,50,50,50,50,1,0,0,2
1992,0,2,60,97,97,97,1,1,0,1
1992,1,3,60,60,70,60,1,1,1,3
1992,1,2,70,70,70,40,1,1,1,1
1992,1,4,50,85,70,60,1,1,1,1
1992,1,4,60,60,60,60,1,1,1,3
1992,0,4,80,50,70,85,1,1,1,2
1992,1,1,30,40,85,85,1,1,1,1
1992,0,3,70,85,85,85,1,1,0,2
1992,1,2,60,60,70,85,1,1,1,3
1992,1,2,97,60,97,80,2,1,1,1
1992,0,3,NA,NA,NA,NA,1,0,NA,1
1992,1,2,70,70,97,97,1,1,1,3
1992,1,2,20,50,80,80,1,1,1,1
1992,0,2,97,50,97,75,2,1,1,2
1992,1,4,85,85,85,85,1,1,1,1
1992,0,4,60,50,60,40,1,1,1,3
1992,1,3,60,50,70,70,1,1,NA,3
1992,1,4,75,80,80,95,1,1,1,3
1992,1,2,50,50,50,70,1,1,1,1
1992,1,4,50,50,50,40,1,1,0,1
1992,1,3,50,50,50,60,1,1,1,3
1992,0,3,80,85,85,70,1,1,1,3
1992,0,3,80,80,80,80,1,1,1,2
1992,0,4,NA,NA,NA,NA,1,0,0,1
1992,1,3,70,70,70,70,1,1,1,1
1992,0,2,60,40,50,60,1,1,0,3
1992,1,3,NA,97,97,50,5,1,1,3
1992,0,3,50,50,50,65,3,1,NA,3
1992,0,3,50,40,50,50,1,1,1,3
1992,0,3,97,50,50,50,2,1,0,1
1992,1,3,50,50,85,85,1,0,1,1
1992,1,4,70,70,70,85,1,0,1,1
1992,0,2,85,85,85,85,1,1,1,3
1992,0,4,85,85,85,85,1,1,1,3
1992,0,3,60,50,85,60,1,1,1,3
1992,1,2,85,85,85,60,1,1,1,2
1992,1,4,50,50,50,50,1,1,NA,3
1992,0,2,NA,NA,NA,NA,2,0,1,1
1992,0,4,60,NA,70,70,1,1,1,2
1992,0,3,97,50,35,30,2,0,0,1
1992,1,3,50,60,50,70,1,1,1,3
1992,1,3,80,80,80,55,2,1,NA,1
1992,0,3,75,75,75,85,5,1,NA,1
1992,1,2,85,85,85,70,1,1,0,3
1992,0,2,50,50,70,60,1,1,1,3
1992,1,3,50,50,50,50,1,1,NA,1
1992,0,2,85,85,60,70,1,1,0,1
1992,1,2,50,50,50,40,1,1,0,3
1992,0,3,30,30,30,30,1,1,1,3
1992,0,4,97,97,97,85,1,1,1,1
1992,0,4,85,85,70,70,1,1,0,1
1992,1,2,97,40,50,70,2,0,1,1
1992,0,4,70,50,75,40,1,1,1,3
1992,1,2,97,97,97,50,1,0,0,3
1992,0,2,85,85,97,85,1,0,0,1
1992,0,0,85,85,85,97,1,1,0,3
1992,1,2,60,60,60,70,1,0,1,2
1992,0,4,50,80,97,90,1,1,1,3
1992,1,2,60,70,60,85,1,1,1,3
1992,1,4,50,50,50,50,1,1,1,2
1992,0,1,75,NA,NA,75,1,0,NA,1
1992,0,2,97,50,50,50,2,0,0,2
1992,0,2,97,97,97,NA,2,0,0,2
1992,0,1,NA,NA,NA,NA,2,0,0,2
1992,0,1,97,97,97,70,1,0,1,2
1992,1,1,50,60,85,40,1,0,1,1
1992,1,1,60,85,85,97,1,1,1,1
1992,0,1,50,50,50,70,5,1,0,2
1992,1,3,60,50,70,70,5,1,NA,3
1992,0,2,97,85,97,97,1,1,1,1
1992,0,2,70,70,85,85,1,1,1,1
1992,0,2,50,50,50,97,1,0,0,1
1992,0,1,97,97,97,97,1,0,0,NA
1992,0,2,60,60,60,70,1,1,1,1
1992,0,3,70,70,70,97,1,1,1,2
1992,1,1,40,60,97,15,2,1,0,1
1992,1,4,50,50,50,60,1,1,1,3
1992,1,3,50,50,50,50,1,1,1,1
1992,0,2,85,70,70,60,2,1,1,1
1992,0,4,50,50,50,30,1,1,0,1
1992,0,2,70,70,70,85,1,1,1,1
1992,0,2,70,50,85,97,5,1,1,1
1992,1,4,85,70,70,70,1,1,1,1
1992,1,4,70,60,60,97,1,1,1,3
1992,1,3,60,70,85,85,3,1,1,1
1992,0,2,70,70,70,70,1,0,1,1
1992,1,3,85,85,85,70,1,1,1,2
1992,1,2,50,50,50,55,1,1,NA,3
1992,0,2,50,50,50,50,4,0,0,1
1992,1,4,60,60,60,60,1,1,1,1
1992,1,3,70,97,97,97,1,1,0,1
1992,0,4,85,85,85,85,1,1,1,1
1992,0,2,60,30,40,30,2,0,0,1
1992,1,3,40,50,50,60,1,1,0,3
1992,0,2,70,50,70,70,1,1,1,1
1992,0,2,50,50,85,70,1,1,1,3
1992,0,1,NA,NA,NA,NA,1,0,0,3
1992,0,1,60,40,70,50,1,0,1,1
1992,1,2,85,85,85,70,1,1,1,1
1992,0,3,70,70,70,70,3,1,NA,2
1992,1,4,50,70,85,85,1,1,1,3
1992,0,2,60,50,60,50,1,1,1,3
1992,0,4,85,85,85,40,1,1,0,1
1992,1,4,30,50,70,70,1,1,NA,1
1992,1,4,70,70,70,70,1,1,1,1
1992,0,1,97,NA,97,70,2,0,0,2
1992,1,1,97,85,85,85,2,1,1,1
1992,1,4,50,50,50,70,1,1,0,1
1992,0,3,97,97,97,97,1,1,0,3
1992,1,2,85,85,85,70,1,1,1,3
1992,1,2,70,97,97,50,5,1,0,3
1992,1,2,60,60,97,97,1,0,1,2
1992,0,3,97,60,97,85,2,1,0,3
1992,1,1,60,50,50,50,5,1,1,1
1992,1,4,40,30,70,70,1,1,1,3
1992,0,4,70,50,50,85,1,1,1,3
1992,0,1,97,85,97,85,2,0,0,2
1992,0,2,60,50,85,60,1,1,1,1
1992,1,1,70,30,70,60,1,1,1,1
1992,0,2,50,50,50,97,1,0,0,3
1992,1,4,70,70,70,70,1,1,0,1
1992,0,2,NA,NA,70,70,1,0,1,3
1992,0,2,97,97,97,97,1,1,1,3
1992,0,2,97,0,70,85,2,0,0,2
1992,0,3,40,40,60,50,1,1,1,2
1992,0,4,70,70,70,50,1,1,1,1
1992,0,4,50,50,85,97,1,1,1,1
1992,0,2,30,70,97,15,1,1,1,1
1992,0,2,NA,NA,NA,NA,5,0,0,1
1992,1,2,NA,NA,NA,NA,2,0,0,1
1992,0,2,97,97,97,97,2,1,1,1
1992,0,2,70,85,85,85,1,1,0,3
1992,1,2,70,70,85,85,1,1,1,1
1992,0,4,NA,NA,NA,NA,1,0,1,3
1992,1,2,60,70,85,85,1,1,0,1
1992,0,4,50,50,50,60,1,1,1,3
1992,1,4,60,70,97,70,1,1,1,3
1992,1,2,60,85,85,70,1,1,1,1
1992,0,3,50,50,50,50,1,1,1,1
1992,1,2,60,50,60,30,1,0,0,1
1992,0,0,85,60,70,60,2,1,0,1
1992,0,2,50,50,50,85,3,0,0,3
1992,0,2,60,97,97,70,1,1,0,3
1992,0,2,60,50,80,90,1,0,1,1
1992,1,3,70,70,60,60,1,1,1,3
1992,0,3,50,85,97,85,1,0,1,3
1992,0,1,NA,50,97,85,1,1,1,1
1992,0,3,NA,NA,NA,NA,1,0,0,1
1992,1,3,50,50,50,60,1,1,0,2
1992,1,1,60,60,60,60,1,0,0,3
1992,0,4,70,70,50,50,1,1,0,1
1992,0,2,97,85,85,85,1,0,1,3
1992,1,2,97,50,70,40,2,0,1,2
1992,1,2,70,50,50,50,5,0,0,2
1992,0,2,70,85,97,97,5,0,1,2
1992,1,3,50,50,50,50,1,1,1,3
1992,1,4,60,50,55,75,1,0,NA,3
1992,0,2,97,97,97,0,5,0,0,1
1992,1,3,85,85,85,70,5,1,1,1
1992,0,3,50,50,50,50,1,1,0,3
1992,0,4,NA,NA,NA,NA,1,0,1,3
1992,0,2,70,85,85,85,1,1,0,3
1992,0,2,85,85,85,85,1,1,1,2
1992,0,2,97,97,97,97,1,1,1,3
1992,1,4,97,97,97,50,1,1,0,1
1992,1,2,97,50,60,60,2,1,0,1
1992,0,2,50,50,50,40,5,0,NA,1
1992,0,2,50,50,50,60,5,0,0,1
1992,0,2,50,50,50,50,1,1,1,3
1992,0,2,50,50,50,50,9,0,1,3
1992,1,4,97,97,97,97,1,1,1,3
1992,1,2,50,50,50,70,1,1,1,3
1992,0,2,85,85,85,85,1,1,1,1
1992,1,1,NA,NA,NA,NA,1,0,1,1
1992,0,4,90,60,60,70,1,1,NA,3
1992,0,2,85,85,70,85,5,1,0,1
1992,1,4,60,50,60,60,1,0,1,2
1992,1,2,97,97,97,97,1,1,NA,2
1992,0,2,50,60,97,60,1,0,0,1
1992,0,4,40,70,85,85,1,1,1,3
1992,1,3,60,60,60,60,1,1,1,1
1992,0,2,50,50,50,60,1,1,1,1
1992,0,3,60,60,60,60,1,1,0,1
1992,1,2,NA,NA,NA,NA,1,0,1,2
1992,0,2,60,60,70,70,1,1,0,1
1992,0,2,60,60,60,60,1,0,1,3
1992,1,2,NA,NA,NA,NA,1,0,1,1
1992,0,2,70,70,70,97,1,1,NA,3
1992,0,3,70,50,70,40,1,1,0,1
1992,0,2,80,97,97,90,1,1,1,1
1992,0,4,50,50,60,40,1,1,1,1
1992,0,2,70,50,70,60,1,1,1,2
1992,1,3,50,15,60,30,1,1,1,2
1992,1,3,70,70,70,85,1,1,1,3
1992,1,4,40,50,50,30,1,1,1,1
1992,1,2,97,97,97,90,1,1,1,1
1992,1,2,50,50,50,30,5,0,0,1
1992,1,4,50,50,50,60,1,1,1,3
1992,1,2,70,60,60,97,5,0,1,1
1992,1,4,60,60,70,50,1,1,1,3
1992,1,2,50,20,80,50,1,1,0,2
1992,0,2,NA,NA,NA,NA,1,0,NA,1
1992,1,1,0,50,50,0,5,1,1,3
1992,0,2,40,50,50,70,1,0,1,2
1992,1,2,85,NA,97,97,1,1,0,1
1992,0,2,70,80,80,80,1,0,0,1
1992,1,4,50,50,50,60,1,1,1,1
1992,0,4,70,97,97,85,1,1,0,1
1992,0,2,50,50,70,70,1,1,1,3
1992,0,2,60,70,97,97,1,1,0,1
1992,0,1,70,40,97,97,5,1,1,1
1992,1,2,95,80,65,75,2,0,NA,1
1992,0,2,30,60,70,60,1,1,1,3
1992,0,2,85,97,97,97,2,1,1,1
1992,1,2,30,70,97,50,1,1,0,1
1992,0,2,40,90,90,90,1,1,NA,3
1992,1,2,0,0,97,85,1,0,1,3
1992,1,2,50,50,50,50,1,1,1,2
1992,1,2,85,85,85,97,1,1,1,3
1992,0,2,NA,NA,NA,NA,1,0,0,2
1992,0,2,70,60,70,70,1,1,1,1
1992,1,4,97,50,50,50,2,1,NA,1
1992,1,1,50,50,50,50,1,1,0,1
1992,1,2,50,50,50,70,1,0,NA,3
1992,1,3,50,50,50,50,1,1,NA,3
1992,0,4,85,85,85,70,1,1,NA,1
1992,0,2,60,60,70,50,1,0,0,3
1992,1,4,70,70,70,60,1,0,1,2
1992,1,2,NA,NA,NA,NA,1,0,1,1
1992,1,3,60,60,70,60,1,1,1,3
1992,0,3,97,70,85,85,2,1,1,1
1992,1,1,NA,NA,NA,NA,1,0,1,3
1992,0,4,50,40,50,60,1,1,0,1
1992,0,2,50,50,50,70,5,0,0,2
1992,0,2,NA,NA,NA,NA,1,0,0,1
1992,0,3,60,60,97,97,1,0,1,3
1992,1,3,85,85,85,85,1,1,0,1
1992,1,2,50,50,75,NA,1,1,1,1
1992,1,1,50,50,50,50,1,0,1,1
1992,0,2,50,50,50,60,1,0,0,3
1992,0,2,NA,NA,97,97,1,1,1,3
1992,0,2,97,97,97,85,2,1,0,1
1992,0,4,50,60,85,70,1,0,0,1
1992,0,2,85,85,85,85,1,1,1,1
1992,1,2,85,60,60,85,1,0,0,3
1992,0,3,50,50,50,70,1,1,1,1
1992,0,2,50,50,75,85,1,0,1,1
1992,0,2,97,85,85,97,2,1,1,2
1992,0,4,NA,NA,NA,70,1,0,1,2
1992,0,2,85,85,97,97,1,0,0,3
1992,1,1,NA,NA,NA,NA,5,0,0,1
1992,0,3,50,50,50,50,1,1,1,1
1992,0,2,85,85,85,85,1,1,0,1
1992,1,2,NA,NA,NA,NA,1,0,0,1
1992,1,2,60,60,85,60,1,1,0,3
1992,1,4,60,70,50,70,1,1,1,3
1992,0,2,60,70,70,70,1,1,1,3
1992,1,3,97,50,50,50,2,0,1,1
1992,0,2,85,85,60,70,2,0,0,1
1992,0,1,97,NA,50,0,2,0,0,1
1992,0,2,70,70,70,70,1,0,NA,3
1992,1,1,50,50,50,50,1,0,NA,1
1992,1,3,60,50,85,70,1,1,1,1
1992,0,2,60,50,50,60,1,1,0,1
1992,0,2,80,70,90,70,1,1,1,1
1992,0,4,50,50,50,60,1,1,0,1
1992,1,2,50,50,50,50,1,1,1,1
1992,0,2,50,50,50,50,1,0,0,1
1992,1,4,85,85,97,97,1,1,1,3
1992,0,2,50,50,50,60,5,0,0,2
1992,1,0,85,85,85,85,1,1,1,3
1992,1,4,50,80,50,50,1,1,1,1
1992,1,4,50,85,85,85,5,1,1,1
1992,1,3,50,50,50,50,1,1,1,1
1992,0,3,50,50,50,50,1,1,1,3
1992,1,2,97,50,97,97,2,0,1,2
1992,0,1,60,50,70,60,1,0,1,3
1992,0,2,NA,NA,NA,95,1,0,1,2
1992,0,3,NA,NA,NA,NA,5,0,1,3
1992,1,2,60,50,50,70,1,1,NA,3
1992,0,2,70,70,97,70,1,1,1,2
1992,0,1,85,85,85,70,1,1,1,1
1992,1,4,50,50,60,70,1,1,1,1
1992,0,2,97,85,97,97,1,1,0,1
1992,0,2,30,40,40,70,1,0,NA,1
1992,1,2,50,70,70,70,1,1,1,1
1992,1,2,50,50,70,50,1,1,0,3
1992,0,2,50,50,50,70,1,0,0,3
1992,0,3,60,50,50,40,1,0,0,1
1992,1,2,85,70,70,85,2,0,1,1
1992,0,2,75,75,75,75,5,1,NA,1
1992,1,4,50,50,50,50,1,1,NA,1
